episode_rewards,episode_std_rewards,episode_stderr_rewards,episode_avg_len,episode_std_avg_len,dim0,dim1,offset1,offset2,magnitude,grid_size
206.0118408203125,41.583675384521484,8.316735076904298,1000.0,0.0,-1.0,-1.0,-15.0,-15.0,3.0,31
194.47828674316406,38.97093963623047,7.794187927246094,1000.0,0.0,-1.0,-0.9333333333333333,-15.0,-14.0,3.0,31
189.70973205566406,33.41600799560547,6.683201599121094,1000.0,0.0,-1.0,-0.8666666666666667,-15.0,-13.0,3.0,31
183.5205078125,19.26596450805664,3.853192901611328,1000.0,0.0,-1.0,-0.8,-15.0,-12.0,3.0,31
197.51052856445312,40.00434875488281,8.000869750976562,1000.0,0.0,-1.0,-0.7333333333333333,-15.0,-11.0,3.0,31
180.88348388671875,13.96436882019043,2.792873764038086,1000.0,0.0,-1.0,-0.6666666666666666,-15.0,-10.0,3.0,31
191.48565673828125,36.45539474487305,7.29107894897461,1000.0,0.0,-1.0,-0.6,-15.0,-9.0,3.0,31
199.45606994628906,36.193424224853516,7.238684844970703,1000.0,0.0,-1.0,-0.5333333333333333,-15.0,-8.0,3.0,31
196.38067626953125,37.773170471191406,7.554634094238281,1000.0,0.0,-1.0,-0.4666666666666667,-15.0,-7.0,3.0,31
175.4727325439453,12.289423942565918,2.4578847885131836,1000.0,0.0,-1.0,-0.4,-15.0,-6.0,3.0,31
180.3495635986328,29.202560424804688,5.840512084960937,1000.0,0.0,-1.0,-0.3333333333333333,-15.0,-5.0,3.0,31
182.7920379638672,19.6778507232666,3.9355701446533202,1000.0,0.0,-1.0,-0.26666666666666666,-15.0,-4.0,3.0,31
203.50238037109375,46.35932922363281,9.271865844726562,1000.0,0.0,-1.0,-0.2,-15.0,-3.0,3.0,31
187.4555206298828,19.262231826782227,3.852446365356445,1000.0,0.0,-1.0,-0.13333333333333333,-15.0,-2.0,3.0,31
191.4759979248047,26.094430923461914,5.218886184692383,1000.0,0.0,-1.0,-0.06666666666666667,-15.0,-1.0,3.0,31
225.67872619628906,86.8503646850586,17.37007293701172,1000.0,0.0,-1.0,0.0,-15.0,0.0,3.0,31
232.2848663330078,89.76570129394531,17.953140258789062,1000.0,0.0,-1.0,0.06666666666666667,-15.0,1.0,3.0,31
220.34796142578125,54.82944869995117,10.965889739990235,1000.0,0.0,-1.0,0.13333333333333333,-15.0,2.0,3.0,31
220.3965606689453,49.287757873535156,9.857551574707031,1000.0,0.0,-1.0,0.2,-15.0,3.0,3.0,31
207.30093383789062,50.82916259765625,10.16583251953125,1000.0,0.0,-1.0,0.26666666666666666,-15.0,4.0,3.0,31
234.31402587890625,35.555442810058594,7.111088562011719,1000.0,0.0,-1.0,0.3333333333333333,-15.0,5.0,3.0,31
238.64830017089844,34.72909927368164,6.945819854736328,1000.0,0.0,-1.0,0.4,-15.0,6.0,3.0,31
225.45828247070312,41.42500305175781,8.285000610351563,1000.0,0.0,-1.0,0.4666666666666667,-15.0,7.0,3.0,31
229.05348205566406,28.276376724243164,5.655275344848633,1000.0,0.0,-1.0,0.5333333333333333,-15.0,8.0,3.0,31
225.40689086914062,41.60255813598633,8.320511627197266,1000.0,0.0,-1.0,0.6,-15.0,9.0,3.0,31
209.63587951660156,36.455543518066406,7.291108703613281,1000.0,0.0,-1.0,0.6666666666666666,-15.0,10.0,3.0,31
230.79428100585938,56.649620056152344,11.329924011230469,1000.0,0.0,-1.0,0.7333333333333333,-15.0,11.0,3.0,31
239.45980834960938,49.93082809448242,9.986165618896484,1000.0,0.0,-1.0,0.8,-15.0,12.0,3.0,31
226.2719268798828,49.55921173095703,9.911842346191406,1000.0,0.0,-1.0,0.8666666666666667,-15.0,13.0,3.0,31
219.6561737060547,36.944007873535156,7.388801574707031,1000.0,0.0,-1.0,0.9333333333333333,-15.0,14.0,3.0,31
225.48895263671875,43.07375717163086,8.614751434326172,1000.0,0.0,-1.0,1.0,-15.0,15.0,3.0,31
